algorithm,pollution_type,fitness_tbr,precision_tbr,generalization_tbr,percentage
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.38596878274778,0.9257895057442983,0.4
ILP_1.0,AggregatedEventLoggingPolluter,1.0,0.38596878274778,0.9257895057442983,0.5
ILP_1.0,InsertAlienActivityPolluter,1.0,0.31392042402320663,0.9191124044370722,0.1
ILP_1.0,InsertAlienActivityPolluter,1.0,0.2577639751552795,0.9181541553003433,0.2
ILP_1.0,InsertAlienActivityPolluter,1.0,0.21884034255168272,0.9175882203019194,0.3
ILP_1.0,InsertAlienActivityPolluter,1.0,0.18802620323263253,0.9168831355878906,0.4
ILP_1.0,InsertAlienActivityPolluter,1.0,0.15251682170827663,0.9069180235418731,0.5
ILP_0.8,None,0.9697424827609352,0.8798192594331319,0.9257895057442983,
ILP_0.8,DeleteActivityPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.1
ILP_0.8,DeleteActivityPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.2
ILP_0.8,DeleteActivityPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.3
ILP_0.8,DeleteActivityPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.4
ILP_0.8,DeleteActivityPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.5
ILP_0.8,DelayedEventLoggingPolluter,0.9617126808373088,0.9918966672759398,0.9257895057442983,0.1
ILP_0.8,DelayedEventLoggingPolluter,0.9551482457381005,0.9897182744308892,0.9257895057442983,0.2
ILP_0.8,DelayedEventLoggingPolluter,0.9489675075467869,0.9871461957933004,0.9257895057442983,0.3
ILP_0.8,DelayedEventLoggingPolluter,0.9441950432710634,0.98550193307559,0.9257895057442983,0.4
ILP_0.8,DelayedEventLoggingPolluter,0.9409918009770789,0.9859556279259108,0.9257895057442983,0.5
ILP_0.8,ImpreciseActivityPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,
ILP_0.8,AggregatedEventLoggingPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.1
ILP_0.8,AggregatedEventLoggingPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.2
ILP_0.8,AggregatedEventLoggingPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.3
ILP_0.8,AggregatedEventLoggingPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.4
ILP_0.8,AggregatedEventLoggingPolluter,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.5
ILP_0.8,InsertAlienActivityPolluter,0.9089298680670721,0.7266905098561092,0.9244966861880307,0.1
ILP_0.8,InsertAlienActivityPolluter,0.8549170229310024,0.6122256807302975,0.9231929633920234,0.2
ILP_0.8,InsertAlienActivityPolluter,0.8024405906146984,0.5156764031502343,0.9225571380139369,0.3
ILP_0.8,InsertAlienActivityPolluter,0.7546392643786736,0.44941964936137146,0.907477511654214,0.4
ILP_0.8,InsertAlienActivityPolluter,0.7157265819631906,0.38898133163137383,0.9139972885649348,0.5
