algorithm,pollution_type,fitness_tbr,precision_tbr,generalization_tbr,percentage
ILP_0.8,DelayedEventLoggingPolluter,0.9788079171203047,0.9905343871866927,0.8879579742488443,0.4
ILP_0.8,DelayedEventLoggingPolluter,0.9779452838571703,0.9905605455755156,0.8879580183616333,0.5
ILP_0.8,ImpreciseActivityPolluter,0.9846221230215199,0.9905726285347566,0.8879579270906611,
ILP_0.8,AggregatedEventLoggingPolluter,0.984619230903102,0.9905725136578728,0.8879579270906611,0.1
ILP_0.8,AggregatedEventLoggingPolluter,0.984619116595414,0.9905725136578728,0.8879579270906611,0.2
ILP_0.8,AggregatedEventLoggingPolluter,0.9846193370059405,0.9905725136578728,0.8879579270906611,0.3
ILP_0.8,AggregatedEventLoggingPolluter,0.984618924652059,0.9905725136578728,0.8879579270906611,0.4
ILP_0.8,AggregatedEventLoggingPolluter,0.9846190351980542,0.9905725136578728,0.8879579270906611,0.5
ILP_0.8,InsertAlienActivityPolluter,0.8397595840842069,0.8484256642841878,0.8868288720199694,0.1
ILP_0.8,InsertAlienActivityPolluter,0.7368866989906201,0.730406029885361,0.8860563066424086,0.2
ILP_0.8,InsertAlienActivityPolluter,0.6621947007456535,0.634098756524748,0.8810817100557763,0.3
ILP_0.8,InsertAlienActivityPolluter,0.6045542470102391,0.5523032816151074,0.8798713999192045,0.4
ILP_0.8,InsertAlienActivityPolluter,0.5585153174431646,0.4860135240431197,0.8833841083733109,0.5
