algorithm,percentage,distribution,parameters,mean_delay,pollution_pattern,fitness_tbr_cl-bm,precision_tbr_cl-bm,generalization_tbr_cl-bm,fitness_tbr_cl-cm,precision_tbr_cl-cm,generalization_tbr_cl-cm,fitness_tbr_pl-pm,precision_tbr_pl-pm,generalization_tbr_pl-pm,fitness_tbr_pl-cm,precision_tbr_pl-cm,generalization_tbr_pl-cm,fitness_tbr_cl-pm,precision_tbr_cl-pm,generalization_tbr_cl-pm
IM_0.2,0.9,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.9988525555115314,0.41026910330981947,0.8842139714934686,0.9883629790527807,0.37603394334204776,0.946074456333185,0.9255224026620167,0.5161432604093155,0.9128390981854949,0.9875247074638422,0.4070112713610472,0.9461503790239174
ALPHA,0.1,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.4100338691531681,0.34886042255864247,0.9021495442220508,0.2490216950232532,0.5221002669830911,0.9021495442220508,0.3884771710699171,0.4083437630371297,0.9021495442220508,0.2562362875226824,0.4332307692307692,0.9021495442220508
ALPHA,0.2,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.4100338691531681,0.34886042255864247,0.9021495442220508,0.23097694888763326,0.466931216931217,0.9021495442220508,0.37522732157286476,0.406490603526782,0.9021495442220508,0.23110294383691246,0.33257747543461824,0.9021495442220508
ALPHA,0.3,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.4100338691531681,0.34886042255864247,0.9021495442220508,0.21274497817102286,0.3775477451452416,0.9021495442220508,0.3634432535925511,0.4470890694974291,0.9021495442220508,0.21235796645588614,0.2777777777777778,0.9021495442220508
ALPHA,0.4,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.4100338691531681,0.34886042255864247,0.9021495442220508,0.19659930903955986,0.5396151948692649,0.9021495442220508,0.35073172787056583,0.44512443900448795,0.9021495442220508,0.19639805502396757,0.26686884003032596,0.9021495442220508
ALPHA,0.5,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.4100338691531681,0.34886042255864247,0.9021495442220508,0.19465678389887667,0.6282696177062375,0.9021495442220508,0.34836102709310407,0.514003294892916,0.9021495442220508,0.19460323831628898,0.2970881980587987,0.9021495442220508
ALPHA,0.6,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.4100338691531681,0.34886042255864247,0.9021495442220508,0.1872301916584428,0.5553702795487985,0.9021495442220508,0.341495528849207,0.5120725175113309,0.9021495442220508,0.1873424930084086,0.33406092815791966,0.9021495442220508
ALPHA,0.7,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.4100338691531681,0.34886042255864247,0.9021495442220508,0.19668342258249846,0.5642721170223424,0.9021495442220508,0.3345461077859453,0.5077789070440153,0.9021495442220508,0.19674277965534984,0.28661577608142497,0.9021495442220508
ALPHA,0.8,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.4100338691531681,0.34886042255864247,0.9021495442220508,0.21599943603561236,0.6,0.9021495442220508,0.33258754091794374,0.5026264210113681,0.9021495442220508,0.21680257686614504,0.33333333333333337,0.9021495442220508
ALPHA,0.9,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.4100338691531681,0.34886042255864247,0.9021495442220508,0.18150807215275927,0.6172954030096887,0.9021495442220508,0.3312952884342781,0.5323190979998456,0.9021495442220508,0.18168276724932936,0.356708552898257,0.9021495442220508
ILP_0.8,0.1,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.9545501893344703,0.27153887197514204,0.908725067233038,0.9543652660949079,0.1836059446862771,0.9088326708422421,0.9280612861078736,0.257591800432002,0.908725067233038,0.9733757179468189,0.1869112731692495,0.9088326708422421
ILP_0.8,0.2,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.9545501893344703,0.27153887197514204,0.908725067233038,0.9512412426693397,0.20214938479603817,0.9087959617587736,0.9082148600535931,0.25211733692299065,0.908725067233038,0.9861205517934497,0.2121417310102276,0.9087959617587736
ILP_0.8,0.3,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.9545501893344703,0.27153887197514204,0.908725067233038,0.9284553946171497,0.2025092908258853,0.9087959617587736,0.8928911964080058,0.2504359816684917,0.908725067233038,0.9706450804119208,0.22168525402726147,0.9087959617587736
ILP_0.8,0.4,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.9545501893344703,0.27153887197514204,0.908725067233038,0.9997505083104102,0.20058792779214785,0.9088326708422421,0.8831898798271509,0.24908525429930484,0.908725067233038,0.9998242396816959,0.20066250224042592,0.9088326708422421
ILP_0.8,0.5,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.9545501893344703,0.27153887197514204,0.908725067233038,0.9999243712143884,0.18448935758393115,0.9088341595226873,0.8679690585767116,0.25106689908036306,0.908725067233038,1.0,0.18030156628374427,0.9088341595226873
ILP_0.8,0.6,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.9545501893344703,0.27153887197514204,0.908725067233038,0.999891686472569,0.18193760262725778,0.9088341595226873,0.8707342087055068,0.2565061679267807,0.908725067233038,1.0,0.17944425646596496,0.9088341595226873
ILP_0.8,0.7,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.9545501893344703,0.27153887197514204,0.908725067233038,0.9995188900493841,0.21592703552295633,0.9088326708422421,0.857960232230958,0.2462634688912061,0.908725067233038,0.9996177117509736,0.21437184361345973,0.9088326708422421
ILP_0.8,0.8,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.9545501893344703,0.27153887197514204,0.908725067233038,0.9999686134772013,0.18320581845659767,0.9088341595226873,0.8484445602859868,0.23138503916673836,0.908725067233038,1.0,0.17945384387058472,0.9088341595226873
ILP_0.8,0.9,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,0.9545501893344703,0.27153887197514204,0.908725067233038,0.9999651849376114,0.17995458599249847,0.9088341595226873,0.8466676250366866,0.2774046211714132,0.908725067233038,1.0,0.1828934790237291,0.9088341595226873
ILP_1.0,0.1,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,1.0,0.1918960438779138,0.9088341595226873,1.0,0.1876005942800545,0.9088341595226873,0.9896036935496972,0.19559359527291353,0.9088341595226873,1.0,0.1837450460745459,0.9088341595226873
ILP_1.0,0.2,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,1.0,0.1918960438779138,0.9088341595226873,1.0,0.18336501150737505,0.9088341595226873,0.983756310781994,0.2050715782122905,0.9088341595226873,1.0,0.1811953413933861,0.9088341595226873
ILP_1.0,0.3,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,1.0,0.1918960438779138,0.9088341595226873,1.0,0.18925563089297315,0.9088341595226873,0.9786676749503639,0.2042353638068911,0.9088341595226873,1.0,0.18034889687018985,0.9088341595226873
ILP_1.0,0.4,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,1.0,0.1918960438779138,0.9088341595226873,1.0,0.1819150328018989,0.9088341595226873,0.971180888235693,0.20828441112716767,0.9088341595226873,1.0,0.182021267627684,0.9088341595226873
ILP_1.0,0.5,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,1.0,0.1918960438779138,0.9088341595226873,1.0,0.18433199790977184,0.9088341595226873,0.9665120657975632,0.2086338371078139,0.9088341595226873,1.0,0.18206950551105217,0.9088341595226873
ILP_1.0,0.6,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,1.0,0.1918960438779138,0.9088341595226873,1.0,0.18283221666451333,0.9088341595226873,0.963998932972168,0.2214848256120313,0.9088341595226873,1.0,0.1803392135924068,0.9088341595226873
ILP_1.0,0.7,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,1.0,0.1918960438779138,0.9088341595226873,1.0,0.18065181034429556,0.9088341595226873,0.9615280659884593,0.21763615728303187,0.9088341595226873,1.0,0.1811953413933861,0.9088341595226873
ILP_1.0,0.8,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,1.0,0.1918960438779138,0.9088341595226873,1.0,0.18126071882441486,0.9088341595226873,0.9635853437938255,0.2201845894838108,0.9088341595226873,1.0,0.1803392135924068,0.9088341595226873
ILP_1.0,0.9,gamma,"{'shape': 2, 'scale': 2}",3389.5438110985406,DelayedEventLoggingPolluter,1.0,0.3865922797773559,0.8289088704041992,1.0,0.1918960438779138,0.9088341595226873,1.0,0.17946215705409307,0.9088341595226873,0.9588394040532716,0.21873010097334666,0.9088341595226873,1.0,0.1803392135924068,0.9088341595226873
