algorithm,pollution_type,fitness_tbr,precision_tbr,generalization_tbr,percentage
ILP_0.8,None,0.9985004391248691,0.12670968410421135,0.9741210189676034,
ILP_0.8,DeleteActivityPolluter,0.9985004391248691,0.12670968410421135,0.9741210189676034,0.1
ILP_0.8,DeleteActivityPolluter,0.9985004391248691,0.12670968410421135,0.9741210189676034,0.2
ILP_0.8,DeleteActivityPolluter,0.9985004391248691,0.12670968410421135,0.9741210189676034,0.3
ILP_0.8,DeleteActivityPolluter,0.9985004391248691,0.12670968410421135,0.9741210189676034,0.4
ILP_0.8,DeleteActivityPolluter,0.9985004391248691,0.12670968410421135,0.9741210189676034,0.5
ILP_0.8,DelayedEventLoggingPolluter,0.9766167497633957,0.16525972704173886,0.9741210322572244,0.1
ILP_0.8,DelayedEventLoggingPolluter,0.9656591367935466,0.16493138461062729,0.9741210986819654,0.2
ILP_0.8,DelayedEventLoggingPolluter,0.9592241993937588,0.16435775849085832,0.9741211252409642,0.3
ILP_0.8,DelayedEventLoggingPolluter,0.9535157816962581,0.16994037850887878,0.9741211517937394,0.4
ILP_0.8,DelayedEventLoggingPolluter,0.9511565854419385,0.17766105348539574,0.9741211916112384,0.5
ILP_0.8,ImpreciseActivityPolluter,0.9985004391248691,0.12670968410421135,0.9741210189676034,
ILP_0.8,AggregatedEventLoggingPolluter,0.9985004391248691,0.1262581531604121,0.9741210189676034,0.1
ILP_0.8,AggregatedEventLoggingPolluter,0.9985004391248691,0.12680148193491625,0.9741210189676034,0.2
ILP_0.8,AggregatedEventLoggingPolluter,0.9985004391248691,0.1267444439833748,0.9741210189676034,0.3
ILP_0.8,AggregatedEventLoggingPolluter,0.9985004391248691,0.12685467730855937,0.9741210189676034,0.4
ILP_0.8,AggregatedEventLoggingPolluter,0.9985004391248691,0.12675334932585802,0.9741210189676034,0.5
ILP_0.8,InsertAlienActivityPolluter,0.8767168220249537,0.08795495260521324,0.9728962368224563,0.1
ILP_0.8,InsertAlienActivityPolluter,0.7956926779029689,0.07173999207292903,0.9723297362399164,0.2
ILP_0.8,InsertAlienActivityPolluter,0.7411206370541933,0.059400862068965554,0.971107453234921,0.3
ILP_0.8,InsertAlienActivityPolluter,0.6944923800673473,0.05192527288249149,0.9705927772597114,0.4
ILP_0.8,InsertAlienActivityPolluter,0.6547682868651163,0.04473165602389917,0.9701069453694131,0.5
