algorithm,percentage,pollution_pattern,fitness_tbr_cl-bm,precision_tbr_cl-bm,generalization_tbr_cl-bm,fitness_tbr_cl-cm,precision_tbr_cl-cm,generalization_tbr_cl-cm,fitness_tbr_pl-pm,precision_tbr_pl-pm,generalization_tbr_pl-pm,fitness_tbr_pl-cm,precision_tbr_pl-cm,generalization_tbr_pl-cm,fitness_tbr_cl-pm,precision_tbr_cl-pm,generalization_tbr_cl-pm,precise_activity_labels,new_activity_label
ALPHA,0.1,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6973838697146826,0.5138373489820122,0.927921721340003,0.7286727455454846,0.4559397438451619,0.9151495783953696,0.7288594155804818,0.2802669072758167,0.6893592350591227,,
ALPHA,0.2,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6736699882964173,0.4994155219249667,0.93010478712137,0.7286727455454846,0.4339951686923237,0.9151495783953696,0.7314546577391201,0.2771291556973387,0.6893592350591227,,
ALPHA,0.3,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6529016043455854,0.4934944842474789,0.9310715399436966,0.7286727455454846,0.4149696673145716,0.9151495783953696,0.7324467397256171,0.2738841267051601,0.6893592350591227,,
ALPHA,0.4,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5783732612221275,0.4858497762464145,0.9316477432127964,0.7286727455454846,0.3961813407994678,0.9151495783953696,0.6801828030669334,0.2708801737172855,0.6893592350591227,,
ALPHA,0.5,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6144955479250739,0.4717493208117354,0.9320413338633536,0.7286727455454846,0.378839736364582,0.9151495783953696,0.7246592167041732,0.2771694257080485,0.6893592350591227,,
ALPHA,0.6,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5517708349601386,0.450371912901147,0.9323319136142316,0.7286727455454846,0.3653389020981249,0.9151495783953696,0.6774660140325067,0.2449285470574299,0.6893592350591227,,
ALPHA,0.7,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5924797901180116,0.4420457231895489,0.9325574916136448,0.7286727455454846,0.3499901642279768,0.9151495783953696,0.7316711140382628,0.2654415179992018,0.6893592350591227,,
ALPHA,0.8,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5049510731467508,0.4488672205521519,0.9327392312512932,0.7286727455454846,0.3374282983858592,0.9151495783953696,0.6496186563454711,0.2461716977637373,0.6893592350591227,,
ALPHA,0.9,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5663296511625965,0.4450140088823733,0.9328899724015772,0.7286727455454846,0.3265485253719664,0.9151495783953696,0.7344147495587459,0.257438939919612,0.6893592350591227,,
ALPHA,0.1,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6678061741176633,0.4577227974163477,0.9151495783953696,0.728299946122561,0.5108860305819711,0.9151495783953696,0.6678061741176633,0.3494194878672073,0.9151495783953696,,
ALPHA,0.2,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6631441483508209,0.4642180229838889,0.9151495783953696,0.7282971439534272,0.5270316848249935,0.9151495783953696,0.6631441483508209,0.3402462410427294,0.9151495783953696,,
ALPHA,0.3,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6632204546777012,0.5360175390571492,0.9151495783953696,0.7283044653530731,0.5255725638776422,0.9151495783953696,0.6632204546777012,0.3688183177569049,0.9151495783953696,,
ALPHA,0.4,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6678269284650791,0.5295532573287858,0.9151495783953696,0.7282910757447112,0.5132781603609279,0.9151495783953696,0.6678269284650791,0.3779915645813829,0.9151495783953696,,
ALPHA,0.5,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6678061741176633,0.4575123490075789,0.9151495783953696,0.7283029212755903,0.512546269507972,0.9151495783953696,0.6678061741176633,0.3494194878672073,0.9151495783953696,,
ALPHA,0.6,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6679083567526737,0.536011450537924,0.9151495783953696,0.7282884969278786,0.52546257829471,0.9151495783953696,0.6679083567526737,0.3688183177569049,0.9151495783953696,,
ALPHA,0.7,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6642794977466914,0.4578633875638428,0.9151495783953696,0.7283129075744842,0.5111044040066505,0.9151495783953696,0.6642794977466914,0.3494194878672073,0.9151495783953696,,
ALPHA,0.8,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6596174719798489,0.4642163241640823,0.9151495783953696,0.7283024861259707,0.5269630223932823,0.9151495783953696,0.6596174719798489,0.3402462410427294,0.9151495783953696,,
ALPHA,0.9,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6678061741176633,0.4577858253772098,0.9151495783953696,0.7282807303332325,0.5127666256634427,0.9151495783953696,0.6678061741176633,0.3494194878672073,0.9151495783953696,,
ALPHA,0.1,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6678522792106187,0.5295313631346028,0.9151495783953696,0.7282959335950386,0.5132219216628898,0.9151495783953696,0.6678522792106187,0.3779915645813829,0.9151495783953696,,
ALPHA,0.2,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6678061741176633,0.4576594887044254,0.9151495783953696,0.7282836590392331,0.5109305182426881,0.9151495783953696,0.6678061741176633,0.3494194878672073,0.9151495783953696,,
ALPHA,0.3,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6632204546777012,0.5360154190221245,0.9151495783953696,0.7282955378506725,0.5274149678156339,0.9151495783953696,0.6632204546777012,0.3688183177569049,0.9151495783953696,,
ALPHA,0.4,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6632204546777012,0.5360099030257284,0.9151495783953696,0.7283074959676744,0.5271471405883122,0.9151495783953696,0.6632204546777012,0.3688183177569049,0.9151495783953696,,
ALPHA,0.5,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6596476732137737,0.4642194620889011,0.9151495783953696,0.7282933097232975,0.527083375327661,0.9151495783953696,0.6596476732137737,0.3402462410427294,0.9151495783953696,,
ALPHA,0.6,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6642492965127665,0.4575341767454299,0.9151495783953696,0.7283016910847367,0.5106671965475374,0.9151495783953696,0.6642492965127665,0.3494194878672073,0.9151495783953696,,
ALPHA,0.7,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6632204546777012,0.5360062582568107,0.9151495783953696,0.7282952077687057,0.5255766314798735,0.9151495783953696,0.6632204546777012,0.3688183177569049,0.9151495783953696,,
ALPHA,0.8,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6643256028396468,0.5295740411613331,0.9151495783953696,0.7283000896790758,0.5109508651833076,0.9151495783953696,0.6643256028396468,0.3779915645813829,0.9151495783953696,,
ALPHA,0.9,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.6596476732137737,0.4642165038723073,0.9151495783953696,0.7283048618364337,0.5253454507516001,0.9151495783953696,0.6596476732137737,0.3402462410427294,0.9151495783953696,,
ALPHA,0.1,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4722797537392766,0.5295009261801936,0.9151495783953696,0.7248463666131619,0.575469452104599,0.9151495783953696,0.4722794439990619,0.2809388954228746,0.9151495783953696,,
ALPHA,0.2,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5007478156889178,0.6112856068494174,0.9151495783953696,0.7217934856474526,0.6301683864752484,0.9151495783953696,0.5007478156889178,0.235177069959414,0.9151495783953696,,
ALPHA,0.3,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5172361705499691,0.5756403357887042,0.9151495783953696,0.7197355376005754,0.6221393037402577,0.9151495783953696,0.5172361705499691,0.2319084849185256,0.9151495783953696,,
ALPHA,0.4,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4635727452277857,0.6083963850941164,0.9151495783953696,0.7183614839323815,0.6212531217617692,0.9151495783953696,0.4635291115823391,0.2702127843659568,0.9151495783953696,,
ALPHA,0.5,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4731449300772541,0.6677429275911908,0.9151495783953696,0.7173385949652665,0.6538148657939304,0.9151495783953696,0.4731449300772541,0.2496598264768083,0.9151495783953696,,
ALPHA,0.6,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5052512634678332,0.5194957581513215,0.9151495783953696,0.7152573494402705,0.6156690711727903,0.9151495783953696,0.5052512634678332,0.2208520718899426,0.9151495783953696,,
ALPHA,0.7,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4709227912852905,0.6530511780979543,0.9151495783953696,0.7141388963405287,0.6347661496145764,0.9151495783953696,0.4709491321319439,0.2580699004204781,0.9151495783953696,,
ALPHA,0.8,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4796300174286181,0.6084208023005261,0.9151495783953696,0.7143622333614105,0.6264239099975801,0.9151495783953696,0.4796300174286181,0.2507291865273343,0.9151495783953696,,
ALPHA,0.9,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4678544878909849,0.5486933258357762,0.9151495783953696,0.713163431029838,0.6403270637238453,0.9151495783953696,0.4678774223133333,0.2135596954424205,0.9151495783953696,,
ALPHA,0.1,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4472064590436442,0.6253795168393697,0.91148735156977,0.7001306917819943,0.6562260326648064,0.91148735156977,0.4479373217103469,0.3258040539759927,0.9151495783953696,,
ALPHA,0.2,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4489088246435623,0.6438224424949095,0.9110747342604408,0.6770430421630114,0.6731912450270257,0.9110747342604408,0.4439275628976241,0.3254014428000768,0.9151495783953696,,
ALPHA,0.3,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4477256418642219,0.7195778858411729,0.9059326190990132,0.6575133368530864,0.7067689673688087,0.9059326190990132,0.4308573111028491,0.2944371793653946,0.9151495783953696,,
ALPHA,0.4,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.462831425542537,0.6750572983495283,0.9014291406361812,0.6414065696734312,0.7101296145244398,0.9014291406361812,0.432693938476165,0.3115214473587876,0.9151495783953696,,
ALPHA,0.5,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4779990464649552,0.7240467947205075,0.8956898040480719,0.6269350804830329,0.7272829228596034,0.8956898040480719,0.4260765248691984,0.2616563472885251,0.9151495783953696,,
ALPHA,0.6,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.4987484902524224,0.8147651746085148,0.9108250696649504,0.6154707595166786,0.7352837749557322,0.898070241380619,0.4388407888621506,0.3004762710230673,0.9280302837321626,,
ALPHA,0.7,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5097463870339697,0.7822103062737575,0.8983716197975772,0.6017388945140392,0.7531300049558048,0.885887908580058,0.4188335440323024,0.2934363867695582,0.9280302837321626,,
ALPHA,0.8,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5367491080423965,0.8334361241247061,0.8783845534397341,0.5893517687094296,0.7584069255841,0.8657896526361777,0.4218089160674658,0.2920528904398562,0.9280302837321626,,
ALPHA,0.9,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.7286727455454846,0.4848698946073847,0.9151495783953696,0.5499542034323139,0.7805665562548925,0.8652643483643874,0.5738724554870557,0.7316659507866895,0.8652643483643874,0.4189929598528168,0.2770884898424089,0.9151495783953696,,
ILP_0.8,0.1,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9190142073662324,0.6980365284938476,0.93406337352604,0.9767622055691506,0.6908360227898371,0.9248450397630684,0.9772968251004724,0.6961443254635179,0.7238141033528487,,
ILP_0.8,0.2,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.8877100231815238,0.6838044837566055,0.9359930255196196,0.9767622055691506,0.6689640434606634,0.9248450397630684,0.979589056483508,0.692710177913718,0.7238289591674392,,
ILP_0.8,0.3,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.8833846546075811,0.6911941305892797,0.9368451250501988,0.9767622055691506,0.6538229089832973,0.9248450397630684,0.9459539736716004,0.6332566978034682,0.7238310796272237,,
ILP_0.8,0.4,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.972245173310612,0.6562140689912361,0.937337126504001,0.9767622055691506,0.6394378660550173,0.9248450397630684,0.978801165883207,0.3420501257358947,0.7238217178275599,,
ILP_0.8,0.5,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9767752681832396,0.6395522029704409,0.9376967931616244,0.9767622055691506,0.6214959315657095,0.9248450397630684,0.982966489112339,0.3343283391511448,0.7238364678436031,,
ILP_0.8,0.6,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9902047565162432,0.587452502651218,0.937951104123362,0.9767622055691506,0.6083541456840375,0.9248450397630684,0.9936050026203342,0.2775453180217815,0.7238364632252796,,
ILP_0.8,0.7,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9914438002976512,0.5756946009096453,0.938148477242024,0.9767622055691506,0.5877195381366268,0.9248450397630684,0.9950781213531072,0.2775448191038591,0.7238364638277757,,
ILP_0.8,0.8,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.99574672331601,0.5035581347000316,0.9383081231282342,0.9767622055691506,0.5778039565021426,0.9248450397630684,0.9979628470721436,0.2909299017641785,0.72383670427194,,
ILP_0.8,0.9,InsertAlienActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9971600055455068,0.4301542489921097,0.9384399119068212,0.9767622055691506,0.5612365592764873,0.9248450397630684,0.9986399779355146,0.2836849692636212,0.7238367009287995,,
ILP_0.8,0.1,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9752679488379778,0.7207658499288265,0.9248450397630684,0.9743288191977274,0.7207658499288265,0.9248450397630684,0.97691080414312,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.2,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9754663143961398,0.7210210144622027,0.9248450397630684,0.9744140320122876,0.7210210144622027,0.9248450397630684,0.9770542988940294,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.3,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.973857893114896,0.7493696479133216,0.9248484711377064,0.9744133980607748,0.7213204912855844,0.9248450397630684,0.975452053800042,0.7483713667314267,0.9248484711377064,,
ILP_0.8,0.4,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9752943152541068,0.7213269562302039,0.9248450397630684,0.9743815155321396,0.7213269562302039,0.9248450397630684,0.97691080414312,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.5,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9753163701799276,0.7211141278464822,0.9248450397630684,0.9743821088871092,0.7211141278464822,0.9248450397630684,0.976928359539262,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.6,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9753329411714584,0.7207294172181995,0.9248450397630684,0.9743684044965224,0.7207294172181995,0.9248450397630684,0.9769539332127438,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.7,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.975296055125957,0.7207586926036669,0.9248450397630684,0.9743537919234728,0.7207586926036669,0.9248450397630684,0.976928359539262,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.8,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9754734518820006,0.7207814385241653,0.9248450397630684,0.9743822011519884,0.7207814385241653,0.9248450397630684,0.97708774018584,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.9,AggregatedEventLoggingPolluterhour,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9750683103503812,0.7207056577097986,0.9248450397630684,0.9743628757537176,0.7207056577097986,0.9248450397630684,0.9766947042518612,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.1,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9754158849053728,0.7217575231390767,0.9248450397630684,0.9743412130083268,0.7217575231390767,0.9248450397630684,0.9770542988940294,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.2,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9754456800215324,0.7207064720514964,0.9248450397630684,0.9743902953381562,0.7207064720514964,0.9248450397630684,0.9770542988940294,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.3,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.973423327286068,0.7494209642066908,0.9248484711377064,0.974376413930574,0.7215291448290726,0.9248450397630684,0.9750332441991072,0.7483713667314267,0.9248484711377064,,
ILP_0.8,0.4,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9734308161638524,0.7492504124830653,0.9248484711377064,0.9743989152390508,0.7208900085112487,0.9248450397630684,0.9750332441991072,0.7483713667314267,0.9248484711377064,,
ILP_0.8,0.5,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9755695954230944,0.7207085007163425,0.9248450397630684,0.974386323670378,0.7207085007163425,0.9248450397630684,0.9771773722438544,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.6,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9750825775439302,0.7207595577852166,0.9248450397630684,0.9743813192020048,0.7207595577852166,0.9248450397630684,0.9766947042518612,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.7,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9755377079948554,0.7212585707192243,0.9248450397630684,0.9743947728034792,0.7212585707192243,0.9248450397630684,0.9771427044538272,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.8,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9753999117546562,0.7204694423693531,0.9248450397630684,0.974410279676628,0.7204694423693531,0.9248450397630684,0.9769940193140066,0.7201654370461762,0.9248450397630684,,
ILP_0.8,0.9,AggregatedEventLoggingPolluterday,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9738417116427314,0.7495633808925262,0.9248484711377064,0.9743839293639436,0.7212008853020493,0.9248450397630684,0.975452053800042,0.7483713667314267,0.9248484711377064,,
ILP_0.8,0.1,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9690891772001298,0.7782174581699525,0.9248510097627862,0.9692279949621324,0.7452382923929423,0.9248450465369767,0.975199692013168,0.7477135099726697,0.9248510029888776,,
ILP_0.8,0.2,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9711317950166908,0.7340503417965815,0.924862773679542,0.9643711793548916,0.7439239397754926,0.924845050048108,0.9801436724990432,0.7065460186211585,0.924862763394502,,
ILP_0.8,0.3,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9842910280484496,0.7310713488470898,0.9248719499473168,0.9577383518749574,0.7401577577309035,0.924845049045016,0.9892417618337552,0.7048165472441986,0.9248719406653692,,
ILP_0.8,0.4,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9783956685580102,0.7360062289590296,0.9248631740131992,0.9538891092247584,0.7423510645498578,0.9248450583209278,0.9877699334211868,0.7088932211125936,0.9248631554553396,,
ILP_0.8,0.5,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9789097080318718,0.7308200063191601,0.924863175767423,0.9519466596608857,0.7400674120622562,0.9248450600751515,0.9874618133978894,0.705038345378139,0.9248631554553396,,
ILP_0.8,0.6,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9799081925532124,0.7345392803545719,0.9248627784432666,0.9487873665041588,0.7399911190416053,0.9248450548118328,0.9875507222741068,0.7119278336020078,0.924862763394502,,
ILP_0.8,0.7,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9778726054481524,0.7361860417950471,0.9248627809498512,0.9463777149728192,0.7365107359459117,0.9248450573184172,0.9877283726869012,0.7101203816288431,0.924862763394502,,
ILP_0.8,0.8,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9785507944621816,0.7338524995199348,0.9248627857111484,0.9457821963573894,0.7407676863942394,0.9248450623302652,0.9867126431012714,0.6873843500364701,0.924862763394502,,
ILP_0.8,0.9,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.97652680823061,0.7382809131279296,0.9248631750156392,0.9440288892989902,0.7430568383402162,0.924845059323368,0.987114396723831,0.7120493972587766,0.9248631554553396,,
ILP_0.8,0.1,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9275556282092592,0.7441583184654789,0.9233768868210968,0.9182127268022564,0.7619331919740289,0.9233021814034134,0.9824335453225244,0.7017558560186405,0.9248719406653692,,
ILP_0.8,0.2,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.8787608989942192,0.756223196550544,0.9201601063660708,0.8627430140961965,0.7615065320878402,0.9200373138401404,0.982153747439634,0.6834009575229215,0.9248719406653692,,
ILP_0.8,0.3,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.8831812668461483,0.733422196420993,0.9112809780815028,0.8030645209225467,0.7646455000969566,0.910892448589146,0.9660866202033902,0.5905412614267614,0.9248657305186524,,
ILP_0.8,0.4,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9254727341391304,0.6737972767971245,0.9170394588877372,0.7523215780465943,0.8132863933133254,0.9163970903966232,0.9983827263382574,0.4815103370352333,0.9248726093539992,,
ILP_0.8,0.5,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9637741263709124,0.6736441905071884,0.9101720319505984,0.7046309159694552,0.813552354710298,0.9093042857209108,0.9987864275091888,0.4322053528798067,0.9248726093539992,,
ILP_0.8,0.6,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,0.9767622055691506,0.7201654370461762,0.9248450397630684,0.9573112134165548,0.6412639784076875,0.9128678760800262,0.6528114490042392,0.8172262906101299,0.9000519893166141,0.9992520702281849,0.39158581121276,0.9365562818956406,,
