algorithm,percentage,distribution,parameters,mean_delay,pollution_pattern,fitness_tbr_cl-bm,precision_tbr_cl-bm,generalization_tbr_cl-bm,fitness_tbr_cl-cm,precision_tbr_cl-cm,generalization_tbr_cl-cm,fitness_tbr_pl-pm,precision_tbr_pl-pm,generalization_tbr_pl-pm,fitness_tbr_pl-cm,precision_tbr_pl-cm,generalization_tbr_pl-cm,fitness_tbr_cl-pm,precision_tbr_cl-pm,generalization_tbr_cl-pm
ALPHA,0.7,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.40686744747575554,0.7031298594814668,0.9091446818229957,0.9800500551455047,0.7409029719374547,0.9091446818229957,0.40686744747575554,0.2222222222222222,0.9091446818229957
ALPHA,0.8,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.40686744747575554,0.6266436671096909,0.9091446818229957,0.9800500551455047,0.7223745516018637,0.9091446818229957,0.40686744747575554,0.2222222222222222,0.9091446818229957
ALPHA,0.9,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9800500551455047,0.45193038916381034,0.9091446818229957,0.40682048290219386,0.8257937265381434,0.9091446818229957,0.9800500551455047,0.7794956084031024,0.9091446818229957,0.40682048290219386,0.25,0.9091446818229957
ILP_0.8,0.1,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.9562380734882966,0.9944220345392664,0.9257895057442983,0.9480673121625943,0.9944220345392664,0.9257895057442983,0.9747269297924498,0.8798192594331319,0.9257895057442983
ILP_0.8,0.2,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.9379503079915036,0.9825246710526315,0.9257895057442983,0.9259553074019561,0.9825246710526315,0.9257895057442983,0.974891378955346,0.8798192594331319,0.9257895057442983
ILP_0.8,0.3,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.9346634242876731,0.9920073327222731,0.9257892801192236,0.9108963859225438,0.9920073327222731,0.9257895057442983,0.9757810404848004,0.8798192594331319,0.9257895057442983
ILP_0.8,0.4,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.980965374272269,0.9751795414318556,0.9257892801192236,0.8995480425551148,0.9922888053402901,0.9257895057442983,0.9845196486025405,0.6074467223077546,0.9257895057442983
ILP_0.8,0.5,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.9799598368762428,0.9649326940437739,0.9257892801192236,0.8862795240428891,0.9898792033953641,0.9257895057442983,0.9845701233845899,0.6074467223077546,0.9257895057442983
ILP_0.8,0.6,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.9778418317173737,0.9746603011384503,0.9257890544079721,0.8759358424559759,0.9951466735386333,0.9257895057442983,0.982200881890783,0.6074467223077546,0.9257895057442983
ILP_0.8,0.7,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.9773549939209847,0.9729110401833211,0.9257888286104891,0.8728381264779433,0.9881020579033182,0.9257895057442983,0.982200881890783,0.6074467223077546,0.9257895057442983
