,Unnamed: 0,algorithm,percentage,pollution_pattern,fitness_tbr_cl-bm,precision_tbr_cl-bm,generalization_tbr_cl-bm,fitness_tbr_cl-cm,precision_tbr_cl-cm,generalization_tbr_cl-cm,fitness_tbr_pl-pm,precision_tbr_pl-pm,generalization_tbr_pl-pm,fitness_tbr_pl-cm,precision_tbr_pl-cm,generalization_tbr_pl-cm,fitness_tbr_cl-pm,precision_tbr_cl-pm,generalization_tbr_cl-pm
27,27.0,IM_0.0,0.1,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.5021659506719915,0.9242941031456734,0.9958904977416387,0.599493998825811,0.9244737586180388,1.0,0.3582200807497505,0.920419394296641
28,28.0,IM_0.0,0.2,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.5441115492652654,0.9254644127454345,0.9929870552757669,0.5954052692730148,0.924965659248726,1.0,0.38388492585347533,0.9254644127454345
29,29.0,IM_0.0,0.3,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,0.9999997764616274,0.5183796457169274,0.9238745528484658,0.990325176639877,0.6132328098481487,0.9250001395479885,0.9999998491976307,0.3515778732754136,0.9166974635407769
30,30.0,IM_0.0,0.4,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.5221614763376127,0.9253799394261844,0.9884331852493358,0.6150813561637706,0.9250288128185733,1.0,0.3649269001655708,0.9253799394261844
31,31.0,IM_0.0,0.5,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.48980218097510464,0.927722477764423,0.9863886660459089,0.6052612933781777,0.92539651515518,1.0,0.3441345454780146,0.9270759523135661
32,32.0,IM_0.0,0.6,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.510358078832975,0.9285853282536694,0.9852158498274135,0.6132186593581352,0.9253947760701038,1.0,0.3519665886622856,0.9285853282536694
33,33.0,IM_0.0,0.7,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.4958501820019818,0.9234439446789712,0.984927559942778,0.6162553848959462,0.9264142276171656,1.0,0.346111425905765,0.9228850894959931
34,34.0,IM_0.0,0.8,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.5062436845989234,0.926975543970806,0.9833220774804141,0.626807697140355,0.925487377328426,1.0,0.3573779149134473,0.926975543970806
35,35.0,IM_0.0,0.9,DelayedEventLoggingPolluter120_0,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.5079280349706496,0.92891840588998,0.9830358270012487,0.60915859564038,0.9256223067046432,1.0,0.3536265100376853,0.92891840588998
36,36.0,IM_0.0,0.1,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.5703628834993034,0.9320648802434656,0.9396343457067133,0.6305172384392361,0.9227778685867076,1.0,0.3589448668634334,0.8025891538699077
37,37.0,IM_0.0,0.2,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.5746800227947585,0.9284895164346116,0.8906315084016646,0.6643720760366972,0.9226402837655241,1.0,0.3496108929006362,0.791664096976437
38,38.0,IM_0.0,0.3,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.6393151751700011,0.9409441541326893,0.8456792635585637,0.7003542644567553,0.9194892149114368,0.9999998424629221,0.3543667416242877,0.8221048371755824
39,39.0,IM_0.0,0.4,DeleteActivityPolluter,1.0,0.5610530725384172,0.7968022568517868,1.0,0.5121873114361892,0.9153986399295818,1.0,0.6524341432832431,0.9279901854885215,0.8061379949823159,0.6899881026573383,0.9123606030990947,0.9999450496088348,0.35339762214151094,0.7962617500466411
